"Province","Year","x","z"
"山东",2001,0.116279125082684,"Eastern"
"山东",2001,0.0868215514869494,"Eastern"
"黑龙",2001,0.289339806482142,"Central"
"浙江",2001,0.275819065604113,"Eastern"
"甘肃",2001,0.928977249700732,"Western"
"广东",2001,0.715775498668477,"Eastern"
"河南",2001,0.0497529307732953,"Central"
"广东",2001,0.477440036180104,"Eastern"
"甘肃",2001,0.016294560861299,"Western"
"浙江",2001,0.236635566546357,"Eastern"
"辽宁",2001,0.374417290722822,"Eastern"
"山西",2001,0.0737965543867218,"Central"
"山西",2001,0.0843747618682845,"Central"
"湖北",2001,0.327626646881516,"Central"
"湖北",2001,0.259283292062021,"Central"
"江西",2001,0.0819516171676976,"Central"
"江西",2001,0.155713590388887,"Central"
"甘肃",2001,0.347430420266096,"Western"
"新疆",2001,0.0455236297392749,"Western"
"河南",2001,0.0858101845632743,"Central"
"新疆",2001,0.0353293547327726,"Western"
"云南",2001,0.122824605172589,"Western"
"西藏",2001,0.136412209383379,"Western"
"甘肃",2001,0.0178535822352613,"Western"
"河北",2001,0.148622245085432,"Eastern"
"海南",2001,0.0608571912637451,"Eastern"
"四川",2001,0.145933657394032,"Western"
"云南",2001,0.0503614103499283,"Western"
"浙江",2001,0.429823569484625,"Eastern"
"江苏",2001,0.248979139337473,"Eastern"
"四川",2001,0.649491743185353,"Western"
"辽宁",2001,0.303761619417967,"Eastern"
"吉林",2001,0.0918911915665216,"Central"
"西藏",2001,0.268267864414957,"Western"
"云南",2001,0.07119731383273,"Western"
"山西",2001,0.0597928545003196,"Central"
"海南",2001,0.0552729846450509,"Eastern"
"甘肃",2001,0.0155252855193647,"Western"
"海南",2001,0.0945865822700048,"Eastern"
"广西",2001,0.170472272565709,"Eastern"
"安徽",2001,0.0216183243701466,"Central"
"贵州",2001,0.0511353519075386,"Western"
"福建",2001,0.0532113550769524,"Eastern"
"甘肃",2001,0.0436152247906136,"Western"
"湖南",2001,0.1317180425123,"Central"
"四川",2001,0.322811801050829,"Western"
"河南",2001,0.020008684690764,"Central"
"河南",2001,0.0783745774335336,"Central"
"山西",2001,0.019177379523456,"Central"
"安徽",2001,0.0402614416509733,"Central"
"广东",2001,1.28653316898612,"Eastern"
"广东",2001,0.338565031549864,"Eastern"
"四川",2001,0.40462363817566,"Western"
"黑龙",2001,0.25943523257299,"Central"
"西藏",2001,1.12095866048373,"Western"
"四川",2001,0.294353068445361,"Western"
"江苏",2001,0.203637187453167,"Eastern"
"广西",2001,0.161875082841839,"Eastern"
"福建",2001,0.0459448310700212,"Eastern"
"江苏",2001,0.453374380990268,"Eastern"
"四川",2001,0.191381786709296,"Western"
"浙江",2001,0.380203691829354,"Eastern"
"福建",2001,0.0728403613549618,"Eastern"
"云南",2001,0.0816001552221945,"Western"
"四川",2001,0.123711488451028,"Western"
"辽宁",2001,0.696590967447611,"Eastern"
"河南",2001,0.0381155291939994,"Central"
"甘肃",2001,0.867748727912319,"Western"
"江西",2001,0.21319649181503,"Central"
"福建",2001,0.0494684472960885,"Eastern"
"河南",2001,0.0527151197162274,"Central"
"云南",2001,0.0607497598620651,"Western"
"黑龙",2001,0.126026719211503,"Central"
"湖北",2001,0.200504788762709,"Central"
"贵州",2001,0.250437058354642,"Western"
"贵州",2001,0.172105329752851,"Western"
"贵州",2001,0.0842886108500829,"Western"
"河北",2001,0.0845391465792962,"Eastern"
"山东",2001,0.134875259189176,"Eastern"
"广东",2001,0.364703082912128,"Eastern"
"甘肃",2001,0.0283213844681018,"Western"
"海南",2001,0.12716284078003,"Eastern"
"云南",2001,0.0894638914317003,"Western"
"浙江",2001,0.30908101781862,"Eastern"
"福建",2001,0.0453613245849957,"Eastern"
"西藏",2001,0.158923298033347,"Western"
"山东",2001,0.0578675158690041,"Eastern"
"河南",2001,0.0461432935495591,"Central"
"福建",2001,0.0739590610500314,"Eastern"
"海南",2001,0.0888648034295722,"Eastern"
"福建",2001,0.0762455335691229,"Eastern"
"西藏",2001,0.123207674613163,"Western"
"广东",2001,0.557079929429016,"Eastern"
"广东",2001,0.486629198368801,"Eastern"
"陕西",2001,0.0832234374908314,"Western"
"河南",2001,0.154917708877518,"Central"
"江西",2001,0.258898093259967,"Central"
"广东",2001,0.360768755876365,"Eastern"
"湖南",2001,0.375741776035261,"Central"
"浙江",2001,0.428847589594797,"Eastern"
"辽宁",2001,0.342682859755099,"Eastern"
"湖北",2001,0.273131020454184,"Central"
"宁夏",2001,0.0397935553071364,"Western"
"黑龙",2001,0.120929279015096,"Central"
"山西",2001,0.0407927675236127,"Central"
"吉林",2001,0.241803228469598,"Central"
"吉林",2001,0.138655129999894,"Central"
"江苏",2001,0.410386651859993,"Eastern"
"江苏",2001,0.211565229619614,"Eastern"
"安徽",2001,0.0345734668695183,"Central"
"湖北",2001,0.381942258008234,"Central"
"四川",2001,0.341473877012853,"Western"
"新疆",2001,0.041734927916005,"Western"
"浙江",2001,0.280128296497118,"Eastern"
"山东",2001,0.0810753737522252,"Eastern"
"江苏",2001,0.200678189508132,"Eastern"
"甘肃",2001,0.0153165931814173,"Western"
"辽宁",2001,0.225097521389138,"Eastern"
"吉林",2001,0.214501738126153,"Central"
"内蒙",2001,0.094612385943358,"Central"
"陕西",2001,0.0451978275166968,"Western"
"安徽",2001,0.0295891460822084,"Central"
"贵州",2001,0.467935081361185,"Western"
"新疆",2001,0.0268830730472682,"Western"
"海南",2001,0.845166547891565,"Eastern"
"海南",2001,0.123177679398558,"Eastern"
"山东",2001,0.0944316098574757,"Eastern"
"陕西",2001,0.0473804301670885,"Western"
"浙江",2001,0.156434144579484,"Eastern"
"海南",2001,0.0495461543792517,"Eastern"
"云南",2001,0.0569050175318496,"Western"
"内蒙",2001,0.116563767957605,"Central"
"内蒙",2001,0.033603996358383,"Central"
"新疆",2001,0.0433557730534988,"Western"
"江苏",2001,0.235976311897724,"Eastern"
"安徽",2001,0.0340233817846669,"Central"
"宁夏",2001,0.0314903296047202,"Western"
"广西",2001,0.298478644898547,"Eastern"
"湖北",2001,0.553208061383096,"Central"
"甘肃",2001,0.0211184967155115,"Western"
"陕西",2001,0.0705973828150887,"Western"
"青海",2001,0.0243068795951842,"Western"
"云南",2001,0.0806218455949963,"Western"
"内蒙",2001,0.0647030285770349,"Central"
"湖北",2001,0.172048023318021,"Central"
"湖北",2001,0.314534500989242,"Central"
"陕西",2001,0.135828727165415,"Western"
"湖南",2001,0.166422625570638,"Central"
"湖南",2001,0.172945594780382,"Central"
"湖北",2001,0.60353219180704,"Central"
"湖北",2001,0.374118536957735,"Central"
"山西",2001,0.0279850717481405,"Central"
"河南",2001,0.0577021700011127,"Central"
"江西",2001,1.02904683822351,"Central"
"河南",2001,0.0657106698447859,"Central"
"河北",2001,0.0895133557981767,"Eastern"
"内蒙",2001,0.0153162990163913,"Central"
"河南",2001,0.0879377160813746,"Central"
"安徽",2001,0.0708632776389016,"Central"
"四川",2001,0.119369304107342,"Western"
"山东",2001,0.130487914675109,"Eastern"
"陕西",2001,0.0876230572304503,"Western"
"吉林",2001,0.11709278709468,"Central"
"江苏",2001,0.866586032182347,"Eastern"
"江苏",2001,0.214029005608647,"Eastern"
"广东",2001,0.587813192618749,"Eastern"
"新疆",2001,0.0378135379061313,"Western"
"四川",2001,0.307060576725437,"Western"
"湖北",2001,0.376777041316542,"Central"
"江西",2001,0.420721892565125,"Central"
"湖南",2001,0.185202304203132,"Central"
"宁夏",2001,0.0536059698666038,"Western"
"辽宁",2001,0.262515284323078,"Eastern"
"湖南",2001,0.426187209460489,"Central"
"陕西",2001,0.00917837521576117,"Western"
"青海",2001,0.756837636261599,"Western"
"云南",2001,0.110790064807249,"Western"
"湖南",2001,0.385268246865222,"Central"
"广东",2001,0.517425542267895,"Eastern"
"山西",2001,0.0315244059816363,"Central"
"山东",2001,0.0785020040680988,"Eastern"
"广东",2001,0.639991954080921,"Eastern"
"湖南",2001,0.126301676723422,"Central"
"河北",2001,0.0419058374525091,"Eastern"
"甘肃",2001,0.437842320828873,"Western"
"福建",2001,0.106922751887818,"Eastern"
"吉林",2001,0.436574463673572,"Central"
"湖南",2001,0.321964515054519,"Central"
"山西",2001,0.158486441533246,"Central"
"云南",2001,0.0562218880867013,"Western"
"广东",2001,0.740230428177715,"Eastern"
"江苏",2001,0.191255930543495,"Eastern"
"河南",2001,0.030774421854736,"Central"
"广东",2001,0.541738292543848,"Eastern"
"浙江",2001,1.01953522971913,"Eastern"
"河南",2001,0.172890310653215,"Central"
"广东",2001,1.0251867872227,"Eastern"
"湖南",2001,0.32853190143639,"Central"
"山东",2001,0.0587119508985797,"Eastern"
"四川",2001,0.397171337058448,"Western"
"贵州",2001,0.408892832080365,"Western"
"四川",2002,0.0848686919003298,"Western"
"新疆",2002,0.0499937792486691,"Western"
"内蒙",2002,0.129550839801873,"Central"
"新疆",2002,0.0442616832710456,"Western"
"陕西",2002,0.0890295401275087,"Western"
"安徽",2002,0.0812344565230604,"Central"
"贵州",2002,0.0708842596405404,"Western"
"河南",2002,0.0455147176037305,"Central"
"辽宁",2002,0.539302038311281,"Eastern"
"内蒙",2002,0.0552639665183617,"Central"
"新疆",2002,0.0518675745038355,"Western"
"四川",2002,0.205286804293499,"Western"
"吉林",2002,0.0687288071302562,"Central"
"海南",2002,0.401323768773318,"Eastern"
"吉林",2002,0.33536934251848,"Central"
"甘肃",2002,0.00827175701096484,"Western"
"广西",2002,0.099548043628772,"Eastern"
"安徽",2002,0.0131889287022463,"Central"
"内蒙",2002,0.0352942853443567,"Central"
"陕西",2002,0.0419511078744114,"Western"
"河北",2002,0.147107951496058,"Eastern"
"云南",2002,0.0759843169829015,"Western"
"广西",2002,0.0873039321885309,"Eastern"
"辽宁",2002,0.341291555713249,"Eastern"
"山东",2002,0.0455301935099643,"Eastern"
"新疆",2002,0.0422428950925943,"Western"
"河北",2002,0.0656640465957302,"Eastern"
"西藏",2002,0.342222670678276,"Western"
"新疆",2002,0.0314583580918304,"Western"
"海南",2002,0.10718675977785,"Eastern"
"湖南",2002,0.369120051371052,"Central"
"江苏",2002,0.156499981067715,"Eastern"
"辽宁",2002,0.0792105184552674,"Eastern"
"广东",2002,0.509132872927142,"Eastern"
"湖南",2002,0.250746710023608,"Central"
"河北",2002,0.0754465453444698,"Eastern"
"海南",2002,0.101621220482944,"Eastern"
"内蒙",2002,0.0332678890745285,"Central"
"安徽",2002,0.0698392911244264,"Central"
"云南",2002,0.085798934387868,"Western"
"四川",2002,0.574345489358228,"Western"
"云南",2002,0.100729993925974,"Western"
"辽宁",2002,0.592024333097299,"Eastern"
"山西",2002,0.0313142919697444,"Central"
"黑龙",2002,0.98365110271222,"Central"
"辽宁",2002,0.207932584797299,"Eastern"
"海南",2002,0.0661905948313921,"Eastern"
"云南",2002,0.0582172468680076,"Western"
"四川",2002,0.502746674829636,"Western"
"山东",2002,0.0679652445896039,"Eastern"
"云南",2002,0.0647984217684742,"Western"
"海南",2002,0.123760418361735,"Eastern"
"甘肃",2002,0.01982444621293,"Western"
"海南",2002,0.0905547732648244,"Eastern"
"广东",2002,1.32508024415414,"Eastern"
"山东",2002,0.0484185714064965,"Eastern"
"内蒙",2002,0.0242263586895556,"Central"
"湖北",2002,0.193217861651378,"Central"
"湖北",2002,0.477216008851208,"Central"
"广西",2002,0.103362707354844,"Eastern"
"广东",2002,1.13624244264131,"Eastern"
"福建",2002,0.125990294086147,"Eastern"
"辽宁",2002,0.43245176331691,"Eastern"
"江西",2002,0.380488123468211,"Central"
"辽宁",2002,0.0347987709630817,"Eastern"
"甘肃",2002,0.0322538014278291,"Western"
"四川",2002,0.098314794343774,"Western"
"江西",2002,0.291478040841708,"Central"
"宁夏",2002,0.00875322640074428,"Western"
"四川",2002,0.269317298249256,"Western"
"四川",2002,0.186575347814591,"Western"
"广东",2002,1.13997779258883,"Eastern"
"贵州",2002,0.156200725912969,"Western"
"广西",2002,0.377883897804222,"Eastern"
"新疆",2002,0.0240047565067558,"Western"
"青海",2002,0.0687269081155808,"Western"
"青海",2002,0.0260436273197516,"Western"
"海南",2002,0.276239606526837,"Eastern"
"青海",2002,0.0527187088236388,"Western"
"青海",2002,0.112769139759988,"Western"
"河北",2002,0.105430041810931,"Eastern"
"陕西",2002,0.102167089687974,"Western"
"浙江",2002,0.869562505507772,"Eastern"
"安徽",2002,0.0581912851293203,"Central"
"新疆",2002,0.0419674968654414,"Western"
"广东",2002,0.247358133848724,"Eastern"
"河南",2002,0.0270645546932964,"Central"
"河北",2002,0.076356369686033,"Eastern"
"湖南",2002,0.584006121664663,"Central"
"云南",2002,0.075311469018266,"Western"
"内蒙",2002,0.0284168336600745,"Central"
"内蒙",2002,0.0759300754724775,"Central"
"辽宁",2002,0.172159858199088,"Eastern"
"浙江",2002,0.416103806895511,"Eastern"
"湖南",2002,0.325516712391891,"Central"
"江苏",2002,0.284905583589374,"Eastern"
"安徽",2002,0.0109762076511328,"Central"
"安徽",2002,0.0148175800332416,"Central"
"湖北",2002,0.308488129805225,"Central"
"青海",2002,0.194414004444989,"Western"
"安徽",2002,0.0443930325942406,"Central"
"湖北",2002,0.171676833766764,"Central"
"广东",2002,0.608798853906155,"Eastern"
"江西",2002,0.276641874258721,"Central"
"吉林",2002,0.24051676046442,"Central"
"山东",2002,0.120385657262477,"Eastern"
"山东",2002,2.00896481925906,"Eastern"
"黑龙",2002,0.237689560158043,"Central"
"浙江",2002,0.502642947929476,"Eastern"
"甘肃",2002,0.948949724082818,"Western"
"广东",2002,0.683231204134311,"Eastern"
"河南",2002,0.0414256567184547,"Central"
"广东",2002,0.444819038641116,"Eastern"
"甘肃",2002,0.0144780585206145,"Western"
"浙江",2002,0.395681631359034,"Eastern"
"辽宁",2002,0.407137797801867,"Eastern"
"山西",2002,0.0640684954093841,"Central"
"山西",2002,0.113717542320912,"Central"
"湖北",2002,0.975274245251633,"Central"
"湖北",2002,0.256064599854058,"Central"
"江西",2002,0.0837783425961547,"Central"
"江西",2002,0.14510976773505,"Central"
"甘肃",2002,0.0535928325966408,"Western"
"新疆",2002,0.0483472117264071,"Western"
"河南",2002,0.07608021381332,"Central"
"新疆",2002,0.035497931536234,"Western"
"云南",2002,0.100937086114247,"Western"
"西藏",2002,0.118068244152374,"Western"
"甘肃",2002,0.0164744178382462,"Western"
"河北",2002,0.112790338209602,"Eastern"
"海南",2002,0.0561773153487348,"Eastern"
"四川",2002,0.132426663623842,"Western"
"云南",2002,0.0443137401084162,"Western"
"浙江",2002,0.915261520826097,"Eastern"
"江苏",2002,0.226518363920739,"Eastern"
"四川",2002,0.640358297989287,"Western"
"辽宁",2002,0.299376010606584,"Eastern"
"吉林",2002,0.102859138724796,"Central"
"西藏",2002,0.192642086452614,"Western"
"云南",2002,0.0625994025883851,"Western"
"山西",2002,0.0679819565550093,"Central"
"海南",2002,0.0579282059983269,"Eastern"
"甘肃",2002,0.0130850680054944,"Western"
"海南",2002,0.111349163525238,"Eastern"
"广西",2002,0.116953779596436,"Eastern"
"安徽",2002,0.0212392038510561,"Central"
"贵州",2002,0.0440424865627377,"Western"
"福建",2002,0.0512997085344169,"Eastern"
"甘肃",2002,0.0127823390720097,"Western"
"湖南",2002,0.117865166541965,"Central"
"四川",2002,0.277488890533059,"Western"
"河南",2002,0.0316947070097819,"Central"
"河南",2002,0.0721041534240452,"Central"
"山西",2002,0.0245043775540185,"Central"
"安徽",2002,0.0407346864318147,"Central"
"广东",2002,1.06145260961951,"Eastern"
"广东",2002,0.304267167360503,"Eastern"
"四川",2002,0.395582294433114,"Western"
"黑龙",2002,0.176806129291066,"Central"
"西藏",2002,1.09894684978492,"Western"
"四川",2002,0.295671442030695,"Western"
"江苏",2002,0.208483365933552,"Eastern"
"广西",2002,0.135558230728613,"Eastern"
"福建",2002,0.0447274235230898,"Eastern"
"江苏",2002,0.449168447038324,"Eastern"
"四川",2002,0.187009616819899,"Western"
"浙江",2002,0.675548469219677,"Eastern"
"福建",2002,0.0713096535472698,"Eastern"
"云南",2002,0.0719326048503836,"Western"
"四川",2002,0.112797640251875,"Western"
"辽宁",2002,0.697323497571099,"Eastern"
"河南",2002,0.0336174287248679,"Central"
"甘肃",2002,0.0432794274370132,"Western"
"江西",2002,0.212397715362287,"Central"
"福建",2002,0.0414703234796119,"Eastern"
"河南",2002,0.043535553726539,"Central"
"云南",2002,0.0529471906493481,"Western"
"黑龙",2002,0.125191726587138,"Central"
"湖北",2002,0.217092049627554,"Central"
"贵州",2002,0.218164475350944,"Western"
"贵州",2002,0.160076775594894,"Western"
"贵州",2002,0.0996987401343859,"Western"
"河北",2002,0.0801579513791194,"Eastern"
"山东",2002,0.130992250608746,"Eastern"
"广东",2002,0.34832748060821,"Eastern"
"甘肃",2002,0.0128938043730642,"Western"
"海南",2002,0.148610366668926,"Eastern"
"云南",2002,0.0759494898022816,"Western"
"浙江",2002,0.527932882419258,"Eastern"
"福建",2002,0.0387101130122512,"Eastern"
"西藏",2002,0.143411707933732,"Western"
"山东",2002,0.0541779273202823,"Eastern"
"河南",2002,0.0432896202086816,"Central"
"福建",2002,0.075610777625969,"Eastern"
"海南",2002,0.0992088679076145,"Eastern"
"福建",2002,0.0919138017766066,"Eastern"
"西藏",2002,0.137044289303645,"Western"
"广东",2002,0.872849148921385,"Eastern"
"广东",2002,0.568454312624272,"Eastern"
"陕西",2002,0.0856537156722312,"Western"
"河南",2002,0.139666538498446,"Central"
"江西",2002,0.26133918284885,"Central"
"广东",2002,0.355281775046764,"Eastern"
"湖南",2002,0.421798389046208,"Central"
"浙江",2002,0.806529604362284,"Eastern"
"辽宁",2002,0.305954279232166,"Eastern"
"湖北",2002,0.269199410605995,"Central"
"宁夏",2002,0.0354620488727166,"Western"
"黑龙",2002,0.501329316586159,"Central"
"山西",2002,0.0466769757133128,"Central"
"吉林",2002,0.21524843168036,"Central"
"吉林",2002,0.129660409029738,"Central"
"江苏",2002,0.331452587856715,"Eastern"
"江苏",2002,0.201580504778263,"Eastern"
"安徽",2002,0.0329385369267102,"Central"
"湖北",2002,0.372180700296035,"Central"
"四川",2002,0.346339452594498,"Western"
"新疆",2002,0.0343403369071097,"Western"
"浙江",2002,0.414946674092011,"Eastern"
"山东",2002,0.0807430715583255,"Eastern"
"江苏",2002,0.19611343705045,"Eastern"
"甘肃",2002,0.0136158973900179,"Western"
"辽宁",2002,0.239448222957695,"Eastern"
"吉林",2002,0.167926519428023,"Central"
"内蒙",2002,0.0763285700779528,"Central"
"陕西",2002,0.0410694187505508,"Western"
"安徽",2002,0.0287657297313549,"Central"
"贵州",2002,0.374299144493245,"Western"
"新疆",2002,0.0263876362140935,"Western"
"海南",2002,0.439228239681203,"Eastern"
"海南",2002,0.13671443938445,"Eastern"
"山东",2002,0.0931995436142906,"Eastern"
"陕西",2002,0.0415353962418314,"Western"
"浙江",2002,0.25116406453546,"Eastern"
"海南",2002,0.0489833460144665,"Eastern"
"云南",2002,0.0513527573793559,"Western"
"内蒙",2002,0.100788767416262,"Central"
"内蒙",2002,0.0389684653057268,"Central"
"新疆",2002,0.0517108033656426,"Western"
"江苏",2002,0.250890394379255,"Eastern"
"安徽",2002,0.0323825421104563,"Central"
"宁夏",2002,0.0193454956030026,"Western"
"广西",2002,0.238533770370198,"Eastern"
"湖北",2002,0.592570332351265,"Central"
"甘肃",2002,0.0135590773557308,"Western"
"陕西",2002,0.0652385624157633,"Western"
"青海",2002,0.0221575660289124,"Western"
"云南",2002,0.0670427345331428,"Western"
"内蒙",2002,0.427170283220629,"Central"
"湖北",2002,0.156738832450738,"Central"
"湖北",2002,0.275966129347899,"Central"
"陕西",2002,0.121397384659497,"Western"
"湖南",2002,0.156581850557661,"Central"
"湖南",2002,0.158269326400619,"Central"
"湖北",2002,0.564720205279507,"Central"
"湖北",2002,0.330571129301516,"Central"
"山西",2002,0.0346401202382814,"Central"
"河南",2002,0.0514910858177882,"Central"
"江西",2002,1.01196912653001,"Central"
"河南",2002,0.0815786805118018,"Central"
"河北",2002,0.0745788189885203,"Eastern"
"内蒙",2002,0.022215741800857,"Central"
"河南",2002,0.0808343543530742,"Central"
"安徽",2002,0.0664158778896456,"Central"
"四川",2002,0.118513146418105,"Western"
"山东",2002,0.118180560684378,"Eastern"
"陕西",2002,0.091006551699471,"Western"
"吉林",2002,0.0714427197354645,"Central"
"江苏",2002,0.85610024016739,"Eastern"
"江苏",2002,0.208698895421028,"Eastern"
"广东",2002,0.591748427590373,"Eastern"
"新疆",2002,0.0379255713597436,"Western"
"四川",2002,0.272213578139744,"Western"
"湖北",2002,0.317800199656211,"Central"
"江西",2002,0.344426124508649,"Central"
"湖南",2002,0.185093277108517,"Central"
"宁夏",2002,0.0470076890318383,"Western"
"辽宁",2002,0.240899779570254,"Eastern"
"湖南",2002,0.448456076874499,"Central"
"陕西",2002,0.0140858528631946,"Western"
"青海",2002,0.954484411214628,"Western"
"云南",2002,0.0920631453164806,"Western"
"湖南",2002,0.375812173063959,"Central"
"广东",2002,0.537367770260748,"Eastern"
"山西",2002,0.0426046619049589,"Central"
"山东",2002,0.0847321140118704,"Eastern"
"广东",2002,0.575510273587264,"Eastern"
"湖南",2002,0.11723971917966,"Central"
"河北",2002,0.0451661629237773,"Eastern"
"甘肃",2002,0.0481843139468228,"Western"
"福建",2002,0.102877674653441,"Eastern"
"吉林",2002,0.404583862584537,"Central"
"湖南",2002,0.341526657855054,"Central"
"山西",2002,0.304484254562969,"Central"
"云南",2002,0.0491609259944256,"Western"
"广东",2002,0.719716677534603,"Eastern"
"江苏",2002,0.193668228894722,"Eastern"
"河南",2002,0.0298778027023084,"Central"
"广东",2002,0.62055186853878,"Eastern"
"浙江",2002,1.19821451135163,"Eastern"
"河南",2002,0.154990811853956,"Central"
"广东",2002,0.949518889881753,"Eastern"
"湖南",2002,0.315310492787701,"Central"
"山东",2002,0.0592123043183223,"Eastern"
"四川",2002,0.344337589347312,"Western"
"贵州",2002,0.400416220010029,"Western"
"四川",2003,0.0845419363805428,"Western"
"新疆",2003,0.0489220266131313,"Western"
"内蒙",2003,0.105286931598136,"Central"
"新疆",2003,0.0435898158188654,"Western"
"陕西",2003,0.0772256026972327,"Western"
"安徽",2003,0.102383333438332,"Central"
"贵州",2003,0.0641536609854029,"Western"
"河南",2003,0.0231623823506879,"Central"
"辽宁",2003,0.28045800718873,"Eastern"
"内蒙",2003,0.0591084093522976,"Central"
"新疆",2003,0.0627008201921664,"Western"
"四川",2003,0.176879662191196,"Western"
"吉林",2003,0.0762349845827315,"Central"
"海南",2003,0.42705897091668,"Eastern"
"吉林",2003,0.281079283675886,"Central"
"甘肃",2003,0.00743796705078438,"Western"
"广西",2003,0.0915879539363287,"Eastern"
"安徽",2003,0.0131073359611442,"Central"
"内蒙",2003,0.0382444352164193,"Central"
"陕西",2003,0.0369164120002985,"Western"
"河北",2003,0.103159989894014,"Eastern"
"云南",2003,0.0623299660356376,"Western"
"广西",2003,0.0774170346618056,"Eastern"
"辽宁",2003,0.322923040290791,"Eastern"
"山东",2003,0.0583869161015826,"Eastern"
"新疆",2003,0.053012073508538,"Western"
"河北",2003,0.0652537844437812,"Eastern"
"西藏",2003,0.195268196433872,"Western"
"新疆",2003,0.0338361377396608,"Western"
"海南",2003,0.0962963459647409,"Eastern"
"湖南",2003,0.375351720703605,"Central"
"江苏",2003,0.168384206481411,"Eastern"
"辽宁",2003,0.105099322465808,"Eastern"
"广东",2003,0.330348901974761,"Eastern"
"湖南",2003,0.216825045366936,"Central"
"河北",2003,0.0746241189805403,"Eastern"
"海南",2003,0.0974396733255689,"Eastern"
"内蒙",2003,0.0357693603391871,"Central"
"安徽",2003,0.0668896075817161,"Central"
"云南",2003,0.0743242014010813,"Western"
"四川",2003,0.506446032436476,"Western"
"云南",2003,0.0854567377508811,"Western"
"辽宁",2003,0.31052982978887,"Eastern"
"山西",2003,0.0382848539173973,"Central"
"黑龙",2003,0.671443214924142,"Central"
"辽宁",2003,0.153330294964925,"Eastern"
"海南",2003,0.0577194312030153,"Eastern"
"云南",2003,0.0526873402500515,"Western"
"四川",2003,0.434828679300055,"Western"
"山东",2003,0.0719225138320714,"Eastern"
"云南",2003,0.0635718651016178,"Western"
"海南",2003,0.111664038423002,"Eastern"
"甘肃",2003,0.0145353634869914,"Western"
"海南",2003,0.0900484753198263,"Eastern"
"广东",2003,0.868148522687615,"Eastern"
"山东",2003,0.0523977340025021,"Eastern"
"内蒙",2003,0.031210689341881,"Central"
"湖北",2003,0.234571718787887,"Central"
"湖北",2003,0.3285750946369,"Central"
"广西",2003,0.0849518200698532,"Eastern"
"广东",2003,0.496220545218225,"Eastern"
"福建",2003,0.126474750581314,"Eastern"
"辽宁",2003,0.348838869355794,"Eastern"
"江西",2003,0.339844972880688,"Central"
"辽宁",2003,0.0640276848441892,"Eastern"
"甘肃",2003,0.0311731886647924,"Western"
"四川",2003,0.113829700081942,"Western"
"江西",2003,0.257319570247511,"Central"
"宁夏",2003,0.00802976077394244,"Western"
"四川",2003,0.25369955131269,"Western"
"四川",2003,0.162632945976179,"Western"
"广东",2003,1.15312758066277,"Eastern"
"贵州",2003,0.14246851985405,"Western"
"广西",2003,0.269770374479692,"Eastern"
"新疆",2003,0.0407314508791788,"Western"
"青海",2003,0.090710496424877,"Western"
"青海",2003,0.0341908415807655,"Western"
"海南",2003,0.124276195119246,"Eastern"
"青海",2003,0.0554516470162613,"Western"
"青海",2003,0.0984678078744729,"Western"
"河北",2003,0.0964199799417712,"Eastern"
"陕西",2003,0.0831230890046747,"Western"
"浙江",2003,0.503790336373728,"Eastern"
"安徽",2003,0.0659854467180657,"Central"
"新疆",2003,0.0430834294002728,"Western"
"广东",2003,0.169989850439072,"Eastern"
"河南",2003,0.0136337259564202,"Central"
"河北",2003,0.0758731513809067,"Eastern"
"湖南",2003,0.492724367898919,"Central"
"云南",2003,0.0654143464107106,"Western"
"内蒙",2003,0.0341846408783182,"Central"
"内蒙",2003,0.0443700062938921,"Central"
"辽宁",2003,0.115730093216641,"Eastern"
"浙江",2003,0.286370034043877,"Eastern"
"湖南",2003,0.233172205907036,"Central"
"江苏",2003,0.239765472216769,"Eastern"
"安徽",2003,0.0104633146263223,"Central"
"安徽",2003,0.0155094905568184,"Central"
"湖北",2003,0.339659946141529,"Central"
"青海",2003,0.560526829542706,"Western"
"安徽",2003,0.0507956683232115,"Central"
"湖北",2003,0.201395835290407,"Central"
"广东",2003,0.473250646645007,"Eastern"
"江西",2003,0.219204698567494,"Central"
"吉林",2003,0.200011509653377,"Central"
"山东",2003,0.117556318149168,"Eastern"
"山东",2003,0.0194019832686295,"Eastern"
"黑龙",2003,0.247229882216448,"Central"
"浙江",2003,0.328065520415537,"Eastern"
"甘肃",2003,1.08284710284381,"Western"
"广东",2003,0.46465190063487,"Eastern"
"河南",2003,0.0154290707248376,"Central"
"广东",2003,0.350884561666403,"Eastern"
"甘肃",2003,0.0123859161047606,"Western"
"浙江",2003,0.228590641917043,"Eastern"
"辽宁",2003,0.356674840403245,"Eastern"
"山西",2003,0.0549134261085274,"Central"
"山西",2003,0.0861733367074376,"Central"
"湖北",2003,0.234721471680673,"Central"
"湖北",2003,0.269362331334284,"Central"
"江西",2003,0.127286147727862,"Central"
"江西",2003,0.151865692212247,"Central"
"甘肃",2003,0.0367177041219281,"Western"
"新疆",2003,0.0483469041877009,"Western"
"河南",2003,0.0226946343167382,"Central"
"新疆",2003,0.0402525961496621,"Western"
"云南",2003,0.0885284013111001,"Western"
"西藏",2003,0.142551788693953,"Western"
"甘肃",2003,0.0168753622265471,"Western"
"河北",2003,0.0921945940821408,"Eastern"
"海南",2003,0.0503541679362407,"Eastern"
"四川",2003,0.126073848958307,"Western"
"云南",2003,0.0411806784830034,"Western"
"浙江",2003,0.493728245641834,"Eastern"
